,Fecha,hm,Diff,Pantano,Latidud,Longuitud,lat,lon_x,name,lon_y,time,prec
153,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T04,0.0
154,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T05,0.0
155,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T06,0.0
156,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T07,0.0
157,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T08,0.0
158,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T09,0.0
159,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T10,0.0
160,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T11,0.0
161,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T12,0.0
162,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T13,0.0
163,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T14,0.0
164,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T15,0.0
165,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T16,0.0
166,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T17,0.0
167,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-2.889717,2021-11-07T18,0.0
168,07-11-2021  12:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T19,0.0
169,07-11-2021  12:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T20,0.0
170,07-11-2021  12:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T21,0.0
171,07-11-2021  12:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T22,0.0
172,07-11-2021  12:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T23,0.0
173,07-11-2021  12:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T00,0.0
174,07-11-2021  12:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T01,0.0
175,07-11-2021  12:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T02,0.0
176,07-11-2021  12:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T03,0.0
177,07-11-2021  12:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T04,0.0
